wykołatać;kołatać
rozkołatać;kołatać
połatać;łatać
płatać;płatać
napłatać;płatać
nadpłatać;płatać
odpłatać;płatać
popłatać;płatać
spłatać;płatać
wypłatać;płatać
rozpłatać;płatać
włatać;łatać
wyłatać;łatać
przyłatać;łatać
złatać;łatać
trzepietać;trzepietać
bechtać;bechtać
nabechtać;bechtać
podbechtać;bechtać
świechtać;świechtać
wyświechtać;świechtać
rechtać;rechtać
brechtać;brechtać
nabrechtać;brechtać
zbrechtać;brechtać
krechtać;krechtać
łechtać;łechtać
załechtać;łechtać
podłechtać;łechtać
połechtać;łechtać
ułechtać;łechtać
wyłechtać;łechtać
złechtać;łechtać
truchtać;truchtać
dotruchtać;truchtać
potruchtać;truchtać
czyhitać;czyhitać
rozczyhitać;czyhitać
pitpilitać;pitpilitać
witać;witać
zawitać;witać
odwitać;witać
zakwitać;kwitać
odkwitać;kwitać
przekwitać;kwitać
okwitać;kwitać
dokwitać;kwitać
pokwitać;kwitać
skwitać;kwitać
wykwitać;kwitać
rozkwitać;kwitać
porozkwitać;rozkwitać
powitać;witać
przywitać;witać
zwitać;witać
świtać;świtać
zaświtać;świtać
prześwitać;świtać
rozświtać;świtać
fajtać;fajtać
pofajtać;fajtać
sfajtać;fajtać
hajtać;hajtać
chajtać;chajtać
ochajtać;chajtać
majtać;majtać
rozmajtać;majtać
klektać;klektać
naklektać;klektać
krektać;krektać
zakrektać;krektać
cmoktać;cmoktać
pocmoktać;cmoktać
wycmoktać;cmoktać
smoktać;smoktać
wysmoktać;smoktać
kwoktać;kwoktać
zakwoktać;kwoktać
gibotać;gibotać
zagibotać;gibotać
chrobotać;chrobotać
zachrobotać;chrobotać
chlubotać;chlubotać
zachlubotać;chlubotać
chybotać;chybotać
zachybotać;chybotać
rozchybotać;chybotać
skrzybotać;skrzybotać
chełbotać;chełbotać
świegotać;świegotać
zaświegotać;świegotać
poświegotać;świegotać
rozświegotać;świegotać
rzegotać;rzegotać
zarzegotać;rzegotać
grzegotać;grzegotać
strzegotać;strzegotać
żegotać;żegotać
migotać;migotać
zamigotać;migotać
rozmigotać;migotać
gilgotać;gilgotać
pogilgotać;gilgotać
bulgotać;bulgotać
zabulgotać;bulgotać
pobulgotać;bulgotać
rozbulgotać;bulgotać
gulgotać;gulgotać
zagulgotać;gulgotać
gargotać;gargotać
chargotać;chargotać
jargotać;jargotać
szwargotać;szwargotać
zaszwargotać;szwargotać
odszwargotać;szwargotać
poszwargotać;szwargotać
rozszwargotać;szwargotać
giergotać;giergotać
świergotać;świergotać
zaświergotać;świergotać
poświergotać;świergotać
rozświergotać;świergotać
furgotać;furgotać
zafurgotać;furgotać
hurgotać;hurgotać
zahurgotać;hurgotać
szurgotać;szurgotać
dygotać;dygotać
zadygotać;dygotać
rozdygotać;dygotać
jazgotać;jazgotać
zajazgotać;jazgotać
rozjazgotać;jazgotać
druzgotać;druzgotać
podruzgotać;druzgotać
zdruzgotać;druzgotać
gęgotać;gęgotać
zagęgotać;gęgotać
cięgotać;cięgotać
bełgotać;bełgotać
zabełgotać;bełgotać
łachotać;łachotać
połachotać;łachotać
rechotać;rechotać
zarechotać;rechotać
rozrechotać;rechotać
rzechotać;rzechotać
zarzechotać;rzechotać
brzechotać;brzechotać
grzechotać;grzechotać
zagrzechotać;grzechotać
odgrzechotać;grzechotać
chichotać;chichotać
zachichotać;chichotać
pochichotać;chichotać
rozchichotać;chichotać
grochotać;grochotać
zagrochotać;grochotać
charchotać;charchotać
pluchotać;pluchotać
gruchotać;gruchotać
zagruchotać;gruchotać
pogruchotać;gruchotać
zgruchotać;gruchotać
rozgruchotać;gruchotać
szczebiotać;szczebiotać
naszczebiotać;szczebiotać
zaszczebiotać;szczebiotać
odszczebiotać;szczebiotać
wyszczebiotać;szczebiotać
rozszczebiotać;szczebiotać
miotać;miotać
zamiotać;miotać
pomiotać;miotać
wymiotać;miotać
rozmiotać;miotać
trzepiotać;trzepiotać
trzpiotać;trzpiotać
roztrzpiotać;trzpiotać
blekotać;blekotać
klekotać;klekotać
zaklekotać;klekotać
rozklekotać;klekotać
szczekotać;szczekotać
rzekotać;rzekotać
skrzekotać;krzekotać
mikotać;mikotać
trajkotać;trajkotać
natrajkotać;trajkotać
zatrajkotać;trajkotać
wytrajkotać;trajkotać
roztrajkotać;trajkotać
trejkotać;trejkotać
zatrejkotać;trejkotać
bulkotać;bulkotać
charkotać;charkotać
markotać;markotać
parkotać;parkotać
tarkotać;tarkotać
zatarkotać;tarkotać
warkotać;warkotać
zawarkotać;warkotać
ćwierkotać;ćwierkotać
zaćwierkotać;ćwierkotać
perkotać;perkotać
terkotać;terkotać
zaterkotać;terkotać
rozterkotać;terkotać
furkotać;furkotać
zafurkotać;furkotać
przyfurkotać;furkotać
hurkotać;hurkotać
zahurkotać;hurkotać
ciurkotać;ciurkotać
turkotać;turkotać
zaturkotać;turkotać
odturkotać;turkotać
pyrkotać;pyrkotać
tyrkotać;tyrkotać
łaskotać;łaskotać
załaskotać;łaskotać
połaskotać;łaskotać
piskotać;piskotać
łoskotać;łoskotać
załoskotać;łoskotać
pluskotać;pluskotać
błyskotać;błyskotać
stukotać;stukotać
zastukotać;stukotać
cykotać;cykotać
tykotać;tykotać
zatykotać;tykotać
szczękotać;szczękotać
bełkotać;bełkotać
zabełkotać;bełkotać
wybełkotać;bełkotać
rozbełkotać;bełkotać
paplotać;paplotać
motać;motać
namotać;motać
zamotać;motać
szamotać;szamotać
naszamotać;szamotać
zaszamotać;szamotać
poszamotać;szamotać
wyszamotać;szamotać
zszamotać;szamotać
obmotać;motać
odmotać;motać
omotać;motać
momotać;momotać
pomotać;motać
łomotać;łomotać
nałomotać;łomotać
załomotać;łomotać
wyłomotać;łomotać
umotać;motać
rumotać;rumotać
wmotać;motać
wymotać;motać
zmotać;motać
rozmotać;motać
grzmotać;grzmotać
chrapotać;chrapotać
zaszelepotać;szelepotać
trzepotać;trzepotać
zatrzepotać;trzepotać
strzepotać;trzepotać
roztrzepotać;trzepotać
łopotać;łopotać
załopotać;łopotać
przełopotać;łopotać
kłopotać;kłopotać
nakłopotać;kłopotać
zakłopotać;kłopotać
skłopotać;kłopotać
ukłopotać;kłopotać
chlupotać;chlupotać
zachlupotać;chlupotać
rozchlupotać;chlupotać
rupotać;rupotać
chrupotać;chrupotać
zachrupotać;chrupotać
tupotać;tupotać
zatupotać;tupotać
tępotać;tępotać
mamrotać;mamrotać
zamamrotać;mamrotać
wymamrotać;mamrotać
deptać;deptać
nadeptać;deptać
zadeptać;deptać
przedeptać;deptać
podeptać;deptać
udeptać;deptać
wdeptać;deptać
wydeptać;deptać
przydeptać;deptać
zdeptać;deptać
rozdeptać;deptać
dreptać;dreptać
nadreptać;dreptać
zadreptać;dreptać
przedreptać;dreptać
podreptać;dreptać
udreptać;dreptać
wydreptać;dreptać
przydreptać;dreptać
szeptać;szeptać
naszeptać;szeptać
zaszeptać;szeptać
odszeptać;szeptać
podszeptać;szeptać
doszeptać;szeptać
poszeptać;szeptać
wszeptać;szeptać
wyszeptać;szeptać
rozszeptać;szeptać
półszeptać;szeptać
chłeptać;chłeptać
nachłeptać;chłeptać
pochłeptać;chłeptać
wychłeptać;chłeptać
chliptać;chliptać
schruptać;schruptać
tuptać;tuptać
natuptać;tuptać
zatuptać;tuptać
udryptać;dryptać
wartać;wartać
fertać;fertać
stać;stać
chlastać;chlastać
zachlastać;chlastać
ochlastać;chlastać
pochlastać;chlastać
schlastać;chlastać
wychlastać;chlastać
rozchlastać;chlastać
nastać;stać
narastać;rastać
zarastać;rastać
pozarastać;zarastać
obrastać;rastać
poobrastać;obrastać
odrastać;rastać
poodrastać;odrastać
podrastać;rastać
popodrastać;podrastać
przerastać;rastać
poprzerastać;przerastać
dorastać;rastać
podorastać;dorastać
porastać;rastać
urastać;rastać
wrastać;rastać
powrastać;wrastać
wyrastać;rastać
powyrastać;wyrastać
przyrastać;rastać
zrastać;rastać
pozrastać;zrastać
rozrastać;rastać
porozrastać;rozrastać
wzrastać;rastać
powzrastać;wzrastać
zastać;stać
szastać;szastać
zaszastać;szastać
nadszastać;szastać
przeszastać;szastać
oszastać;szastać
poszastać;szastać
wyszastać;szastać
rozszastać;szastać
obstać;stać
odstać;stać
podstać;stać
szelestać;szelestać
przestać;stać
zaprzestać;przestać
poprzestać;przestać
świstać;świstać
naświstać;świstać
zaświstać;świstać
prześwistać;świstać
oświstać;świstać
wyświstać;świstać
ostać;stać
dostać;stać
przedostać;dostać
wydostać;dostać
postać;stać
sprostać;sprostać
chwostać;chwostać
schwostać;chwostać
zostać;ostać
przezostać;zostać
pozostać;zostać
przyzostać;zostać
chłostać;chłostać
zachłostać;chłostać
przechłostać;chłostać
ochłostać;chłostać
schłostać;chłostać
wchłostać;chłostać
wychłostać;chłostać
ustać;stać
chlustać;chlustać
zachlustać;chlustać
ochlustać;chlustać
schlustać;chlustać
wychlustać;chlustać
rozchlustać;chlustać
chrustać;chrustać
schrustać;chrustać
szustać;szustać
wstać;stać
zmartwychwstać;zmartwychwstać
powstać;wstać
zmartwychpowstać;zmartwychpowstać
wystać;stać
korzystać;korzystać
skorzystać;korzystać
wykorzystać;korzystać
przystać;stać
chłystać;chłystać
zachłystać;chłystać
rozstać;stać
chełstać;chełstać
rozchełstać;chełstać
półstać;stać
zakutać;kutać
kikutać;kikutać
okutać;kutać
skutać;kutać
sztykutać;sztykutać
przeputać;putać
chwierutać;chwierutać
zachwierutać;chwierutać
ochwierutać;chwierutać
rozchwierutać;chwierutać
chytać;chytać
pytać;pytać
napytać;pytać
zapytać;pytać
odpytać;pytać
podpytać;pytać
przepytać;pytać
opytać;pytać
dopytać;pytać
popytać;pytać
spytać;pytać
wypytać;pytać
przypytać;pytać
rozpytać;pytać
chwytać;chwytać
nachwytać;chwytać
pochwytać;chwytać
schwytać;chwytać
wychwytać;chwytać
rozchwytać;chwytać
skowytać;skowytać
zaskowytać;skowytać
czytać;czytać
naczytać;czytać
zaczytać;czytać
obczytać;czytać
odczytać;czytać
przeczytać;czytać
oczytać;czytać
doczytać;czytać
poczytać;czytać
sczytać;czytać
uczytać;czytać
wczytać;czytać
wyczytać;czytać
rozczytać;czytać
zgrzytać;grzytać
nazgrzytać;zgrzytać
zazgrzytać;zgrzytać
pozgrzytać;zgrzytać
wyzgrzytać;zgrzytać
besztać;besztać
nabesztać;besztać
wybesztać;besztać
zbesztać;besztać
plątać;plątać
naplątać;plątać
zaplątać;plątać
odplątać;plątać
oplątać;plątać
doplątać;plątać
poplątać;plątać
splątać;plątać
uplątać;plątać
wplątać;plątać
wyplątać;plątać
przyplątać;plątać
rozplątać;plątać
krzątać;krzątać
nakrzątać;krzątać
zakrzątać;krzątać
pokrzątać;krzątać
zaprzątać;przątać
oprzątać;przątać
sprzątać;przątać
nasprzątać;sprzątać
posprzątać;sprzątać
usprzątać;sprzątać
wysprzątać;sprzątać
przysprzątać;sprzątać
uprzątać;przątać
pouprzątać;uprzątać
wyprzątać;przątać
powyprzątać;wyprzątać
pamiętać;pamiętać
zapamiętać;pamiętać
półzapamiętać;zapamiętać;amiętać
opamiętać;pamiętać
popamiętać;pamiętać
spamiętać;pamiętać
upamiętać;pamiętać
rozpamiętać;pamiętać
pętać;pętać
zapętać;pętać
przepętać;pętać
opętać;pętać
popętać;pętać
spętać;pętać
upętać;pętać
wypętać;pętać
przypętać;pętać
rozpętać;pętać
pałętać;pałętać
przypałętać;pałętać
bełtać;bełtać
zabełtać;bełtać
wybełtać;bełtać
zbełtać;bełtać
rozbełtać;bełtać
flańtać;flańtać
zataśtać;taśtać
huśtać;huśtać
nahuśtać;huśtać
zahuśtać;huśtać
pohuśtać;huśtać
wyhuśtać;huśtać
rozhuśtać;huśtać
dawać;dawać
nadawać;dawać
ponadawać;nadawać
zadawać;dawać
nazadawać;zadawać
pozadawać;zadawać
naddawać;dawać
oddawać;dawać
pooddawać;oddawać
poddawać;dawać
popoddawać;poddawać
przedawać;dawać
zaprzedawać;przedawać
pozaprzedawać;zaprzedawać
odprzedawać;przedawać
poprzedawać;przedawać
sprzedawać;przedawać
nasprzedawać;sprzedawać
odsprzedawać;sprzedawać
posprzedawać;sprzedawać
wysprzedawać;sprzedawać
rozsprzedawać;sprzedawać
wyprzedawać;przedawać
powyprzedawać;wyprzedawać
rozprzedawać;przedawać
dodawać;dawać
pododawać;dodawać
podawać;dawać
zapodawać;podawać
udawać;dawać
poudawać;udawać
wdawać;dawać
wydawać;dawać
powydawać;wydawać
przydawać;dawać
poprzydawać;przydawać
zdawać;dawać
pozdawać;zdawać
rozdawać;dawać
porozdawać;rozdawać
sprawozdawać;sprawozdawać
wzdawać;dawać
zaznawać;znawać
obeznawać;znawać
zeznawać;znawać
pozeznawać;zeznawać
rozeznawać;znawać
przeznawać;znawać
doznawać;znawać
poznawać;znawać
zapoznawać;poznawać
pozapoznawać;zapoznawać
odpoznawać;poznawać
popoznawać;poznawać
rozpoznawać;poznawać
uznawać;znawać
wyznawać;znawać
nawyznawać;wyznawać
przyznawać;znawać
poprzyznawać;przyznawać
napawać;pawać
spawać;pawać
zaspawać;spawać;pawać
podspawać;spawać;pawać
zespawać;spawać;pawać
przespawać;spawać;pawać
dospawać;spawać;pawać
pospawać;spawać;pawać
wspawać;spawać;pawać
przyspawać;spawać;pawać
wpawać;pawać
przypawać;pawać
naigrawać;igrawać
poigrawać;igrawać
zakrawać;krawać
obkrawać;krawać
nadkrawać;krawać
odkrawać;krawać
przekrawać;krawać
poprzekrawać;przekrawać
okrawać;krawać
dokrawać;krawać
pookrawać;okrawać
skrawać;krawać
ukrawać;krawać
wkrawać;krawać
wykrawać;krawać
powykrawać;wykrawać
przykrawać;krawać
rozkrawać;krawać
stawać;stawać
nastawać;stawać
zastawać;stawać
obstawać;stawać
odstawać;stawać
przestawać;stawać
zaprzestawać;przestawać
poprzestawać;przestawać
ostawać;stawać
dostawać;stawać
nadostawać;dostawać
niedostawać;dostawać
przedostawać;dostawać
podostawać;dostawać
wydostawać;dostawać
powydostawać;wydostawać
postawać;stawać
zostawać;ostawać
przezostawać;zostawać
pozostawać;zostawać
przyzostawać;zostawać
ustawać;stawać
wstawać;stawać
zmartwychwstawać;zmartwychwstawać
powstawać;wstawać
zmartwychpowstawać;zmartwychpowstawać
popowstawać;powstawać
wystawać;stawać
przystawać;stawać
poprzystawać;przystawać
rozstawać;stawać
zachciewać;chciewać
odchciewać;chciewać
odechciewać;chciewać
miewać;miewać
umiewać;miewać
naumiewać;umiewać
zadumiewać;dumiewać
zdumiewać;zdumiewać
pozdumiewać;zdumiewać
dorozumiewać;rozumiewać
porozumiewać;rozumiewać
wyrozumiewać;rozumiewać
zrozumiewać;rozumiewać
nabrzmiewać;brzmiewać
ponabrzmiewać;nabrzmiewać
odbrzmiewać;brzmiewać
rozebrzmiewać;brzmiewać
przebrzmiewać;brzmiewać
obrzmiewać;brzmiewać
dobrzmiewać;brzmiewać
pobrzmiewać;brzmiewać
wybrzmiewać;brzmiewać
rozbrzmiewać;brzmiewać
odgrzmiewać;grzmiewać
odegrzmiewać;grzmiewać
rozegrzmiewać;grzmiewać
przegrzmiewać;grzmiewać
pogrzmiewać;grzmiewać
wygrzmiewać;grzmiewać
rozgrzmiewać;grzmiewać
zaćmiewać;ćmiewać
oćmiewać;ćmiewać
przyćmiewać;ćmiewać
śćmiewać;ćmiewać
naśmiewać;śmiewać
zaśmiewać;śmiewać
obśmiewać;śmiewać
odśmiewać;śmiewać
podśmiewać;śmiewać
roześmiewać;śmiewać
prześmiewać;śmiewać
ośmiewać;śmiewać
pośmiewać;śmiewać
uśmiewać;śmiewać
wyśmiewać;śmiewać
rozśmiewać;śmiewać
rozedniewać;dniewać
rozdniewać;dniewać
gniewać;gniewać
nagniewać;gniewać
zagniewać;gniewać
przegniewać;gniewać
pogniewać;gniewać
wygniewać;gniewać
zgniewać;gniewać
rozgniewać;gniewać
domniewać;domniewać
rozpęczniewać;pęczniewać
przelśniewać;lśniewać
olśniewać;lśniewać
polśniewać;lśniewać
rozlśniewać;lśniewać
opiewać;opiewać
powątpiewać;powątpiewać
śpiewać;śpiewać
naśpiewać;śpiewać
zaśpiewać;śpiewać
odśpiewać;śpiewać
podśpiewać;śpiewać
prześpiewać;śpiewać
ośpiewać;śpiewać
dośpiewać;śpiewać
pośpiewać;śpiewać
wśpiewać;śpiewać
wyśpiewać;śpiewać
przyśpiewać;śpiewać
rozśpiewać;śpiewać
siewać;siewać
nasiewać;siewać
ponasiewać;nasiewać
zasiewać;siewać
pozasiewać;zasiewać
obsiewać;siewać
poobsiewać;obsiewać
odsiewać;siewać
podsiewać;siewać
przesiewać;siewać
osiewać;siewać
dosiewać;siewać
posiewać;siewać
usiewać;siewać
wsiewać;siewać
wysiewać;siewać
rozsiewać;siewać
porozsiewać;rozsiewać;siewać
wiewać;wiewać
nawiewać;wiewać
ponawiewać;nawiewać
zawiewać;wiewać
pozawiewać;zawiewać
obwiewać;wiewać
nadwiewać;wiewać
odwiewać;wiewać
podwiewać;wiewać
przewiewać;wiewać
zachwiewać;chwiewać
rozchwiewać;chwiewać
owiewać;wiewać
powiewać;wiewać
uwiewać;wiewać
wwiewać;wiewać
wywiewać;wiewać
przywiewać;wiewać
zwiewać;wiewać
rozwiewać;wiewać
porozwiewać;rozwiewać
ziewać;iewać
naziewać;ziewać
nadziewać;dziewać
ponadziewać;nadziewać
zadziewać;dziewać
przedziewać;dziewać
odziewać;dziewać
przeodziewać;odziewać
poodziewać;odziewać
podziewać;dziewać
zapodziewać;podziewać
spodziewać;podziewać
rozpodziewać;podziewać
przyodziewać;odziewać;dziewać
wdziewać;dziewać
nawdziewać;wdziewać
zawdziewać;wdziewać
przewdziewać;wdziewać
powdziewać;wdziewać
przywdziewać;wdziewać
zdziewać;dziewać
rozdziewać;dziewać
porozdziewać;rozdziewać
przeziewać;ziewać
oziewać;ziewać
poziewać;ziewać
wziewać;iewać
wyziewać;ziewać
rozziewać;ziewać
nalewać;lewać
ponalewać;nalewać
zalewać;lewać
pozalewać;zalewać
oblewać;lewać
pooblewać;oblewać
nadlewać;lewać
omdlewać;mdlewać
półomdlewać;omdlewać
przymdlewać;mdlewać
odlewać;lewać
podlewać;lewać
popodlewać;podlewać
przelewać;lewać
omglewać;mglewać
nachlewać;chlewać
zachlewać;chlewać
przechlewać;chlewać
ochlewać;chlewać
schlewać;chlewać
uchlewać;chlewać
olewać;lewać
przebolewać;bolewać
pobolewać;bolewać
ubolewać;bolewać
współubolewać;ubolewać
rozbolewać;bolewać
dolewać;lewać
podolewać;dolewać
polewać;lewać
dotlewać;tlewać
wytlewać;tlewać
przytlewać;tlewać
roztlewać;tlewać
ulewać;lewać
wlewać;lewać
nawlewać;wlewać
powlewać;wlewać
wylewać;lewać
powylewać;wylewać
przylewać;lewać
zlewać;lewać
pozlewać;zlewać
rozlewać;lewać
narozlewać;rozlewać
porozlewać;rozlewać
nagrzewać;grzewać
samonagrzewać;nagrzewać
zagrzewać;grzewać
samozagrzewać;zagrzewać
pozagrzewać;zagrzewać
odgrzewać;grzewać
podgrzewać;grzewać
odegrzewać;grzewać
rozegrzewać;grzewać
przegrzewać;grzewać
ogrzewać;grzewać
dogrzewać;grzewać
wygrzewać;grzewać
powygrzewać;wygrzewać
przygrzewać;grzewać
zgrzewać;grzewać
rozgrzewać;grzewać
porozgrzewać;rozgrzewać
podejrzewać;jrzewać
przejrzewać;jrzewać
dojrzewać;jrzewać
przebłagiwać;błagiwać
ubłagiwać;błagiwać
wybłagiwać;błagiwać
obiegiwać;obiegiwać
legiwać;legiwać
zalegiwać;legiwać
odlegiwać;legiwać
przelegiwać;legiwać
dolegiwać;legiwać
polegiwać;legiwać
wylegiwać;legiwać
nawylegiwać;wylegiwać
powylegiwać;wylegiwać
przylegiwać;legiwać
przemigiwać;migiwać
wymigiwać;migiwać
prześmigiwać;śmigiwać
wyśmigiwać;śmigiwać
przedźwigiwać;dźwigiwać
wydźwigiwać;dźwigiwać
otargiwać;targiwać
zaszargiwać;szargiwać
zadziergiwać;dziergiwać
obdziergiwać;dziergiwać
wydziergiwać;dziergiwać
rozdziergiwać;dziergiwać
poszturgiwać;szturgiwać
wyszurgiwać;szurgiwać
odmrugiwać;mrugiwać
podmrugiwać;mrugiwać
przemrugiwać;mrugiwać
pomrugiwać;mrugiwać
przymrugiwać;mrugiwać
zastrugiwać;strugiwać
pozastrugiwać;zastrugiwać
podstrugiwać;strugiwać
zestrugiwać;strugiwać
ostrugiwać;strugiwać
ustrugiwać;strugiwać
wystrugiwać;strugiwać
sługiwać;sługiwać
zasługiwać;sługiwać
obsługiwać;sługiwać
samoobsługiwać;obsługiwać
odsługiwać;sługiwać
dosługiwać;sługiwać
posługiwać;sługiwać
usługiwać;sługiwać
wysługiwać;sługiwać
nawysługiwać;wysługiwać
przysługiwać;sługiwać
podrygiwać;drygiwać
obrzygiwać;rzygiwać
porzygiwać;rzygiwać
wyrzygiwać;rzygiwać
obślizgiwać;ślizgiwać
ześlizgiwać;ślizgiwać
prześlizgiwać;ślizgiwać
oślizgiwać;ślizgiwać
poślizgiwać;ślizgiwać
wślizgiwać;ślizgiwać
wyślizgiwać;ślizgiwać
powyślizgiwać;wyślizgiwać
zślizgiwać;ślizgiwać
umizgiwać;mizgiwać
poumizgiwać;umizgiwać
przewierzgiwać;wierzgiwać
zadzierzgiwać;dzierzgiwać
pozadzierzgiwać;zadzierzgiwać
przedzierzgiwać;dzierzgiwać
udzierzgiwać;dzierzgiwać
rozdzierzgiwać;dzierzgiwać
obluzgiwać;luzgiwać
zabryzgiwać;bryzgiwać
obryzgiwać;bryzgiwać
pobryzgiwać;bryzgiwać
zbryzgiwać;bryzgiwać
rozbryzgiwać;bryzgiwać
porozbryzgiwać;rozbryzgiwać
wylęgiwać;lęgiwać
załgiwać;łgiwać
obełgiwać;ełgiwać
wełgiwać;ełgiwać
ołgiwać;łgiwać
zaczołgiwać;czołgiwać
odczołgiwać;czołgiwać
podczołgiwać;czołgiwać
przeczołgiwać;czołgiwać
doczołgiwać;czołgiwać
wczołgiwać;czołgiwać
wyczołgiwać;czołgiwać
przyczołgiwać;czołgiwać
wyłgiwać;łgiwać
przedzierżgiwać;dzierżgiwać
zamachiwać;machiwać
odmachiwać;machiwać
pomachiwać;machiwać
wymachiwać;machiwać
rozmachiwać;machiwać
zatachiwać;tachiwać
wtachiwać;tachiwać
wytachiwać;tachiwać
odsztachiwać;sztachiwać
wydechiwać;dechiwać
podśmiechiwać;śmiechiwać
prześmiechiwać;śmiechiwać
pośmiechiwać;śmiechiwać
zaniechiwać;niechiwać
poniechiwać;niechiwać
wykichiwać;kichiwać
kochiwać;kochiwać
zakochiwać;kochiwać
odkochiwać;kochiwać
podkochiwać;kochiwać
ukochiwać;kochiwać
rozkochiwać;kochiwać
szlochiwać;szlochiwać
przeszlochiwać;szlochiwać
wyszlochiwać;szlochiwać
obszturchiwać;szturchiwać
poszturchiwać;szturchiwać
wyszturchiwać;szturchiwać
rozbuchiwać;buchiwać
odchuchiwać;chuchiwać
ochuchiwać;chuchiwać
obniuchiwać;niuchiwać
wyniuchiwać;niuchiwać
nadmuchiwać;dmuchiwać
poddmuchiwać;dmuchiwać
przedmuchiwać;dmuchiwać
odmuchiwać;dmuchiwać
podmuchiwać;dmuchiwać
wdmuchiwać;dmuchiwać
wydmuchiwać;dmuchiwać
zdmuchiwać;dmuchiwać
pozdmuchiwać;zdmuchiwać
rozdmuchiwać;dmuchiwać
rozczmuchiwać;czmuchiwać
udobruchiwać;dobruchiwać
przygruchiwać;gruchiwać
słuchiwać;słuchiwać
nasłuchiwać;słuchiwać
zasłuchiwać;słuchiwać
obsłuchiwać;słuchiwać
nadsłuchiwać;słuchiwać
odsłuchiwać;słuchiwać
podsłuchiwać;słuchiwać
przesłuchiwać;słuchiwać
osłuchiwać;słuchiwać
dosłuchiwać;słuchiwać
wsłuchiwać;słuchiwać
wysłuchiwać;słuchiwać
nawysłuchiwać;wysłuchiwać
przysłuchiwać;słuchiwać
rozsłuchiwać;słuchiwać
zadychiwać;dychiwać
wdychiwać;dychiwać
wydychiwać;dychiwać
powzdychiwać;wzdychiwać
rozwzdychiwać;wzdychiwać
wystrychiwać;strychiwać
słychiwać;słychiwać
rozpierzchiwać;pierzchiwać
obwąchiwać;wąchiwać
przewąchiwać;wąchiwać
wywąchiwać;wąchiwać
zwąchiwać;wąchiwać
wtrząchiwać;trząchiwać
wytrząchiwać;trząchiwać
kiwać;kiwać
obgdakiwać;gdakiwać
odgdakiwać;gdakiwać
pogdakiwać;gdakiwać
przygdakiwać;gdakiwać
naskakiwać;skakiwać
zaskakiwać;skakiwać
pozaskakiwać;zaskakiwać
obskakiwać;skakiwać
nadskakiwać;skakiwać
odskakiwać;skakiwać
poodskakiwać;odskakiwać
podskakiwać;skakiwać
zeskakiwać;skakiwać
pozeskakiwać;zeskakiwać
przeskakiwać;skakiwać
oskakiwać;skakiwać
doskakiwać;skakiwać
poskakiwać;skakiwać
uskakiwać;skakiwać
wskakiwać;skakiwać
powskakiwać;wskakiwać
wyskakiwać;skakiwać
powyskakiwać;wyskakiwać
przyskakiwać;skakiwać
poprzyskakiwać;przyskakiwać
rozskakiwać;skakiwać
nakiwać;kiwać
pokrakiwać;krakiwać
wykrakiwać;krakiwać
potakiwać;takiwać
przytakiwać;takiwać
przebałakiwać;bałakiwać
płakiwać;płakiwać
zapłakiwać;płakiwać
odpłakiwać;płakiwać
przepłakiwać;płakiwać
opłakiwać;płakiwać
popłakiwać;płakiwać
upłakiwać;płakiwać
wypłakiwać;płakiwać
rozpłakiwać;płakiwać
wycyckiwać;cyckiwać
zabekiwać;bekiwać
odbekiwać;bekiwać
pobekiwać;bekiwać
nasiekiwać;siekiwać
obsiekiwać;siekiwać
dosiekiwać;siekiwać
rozsiekiwać;siekiwać
nadczekiwać;czekiwać
odczekiwać;czekiwać
przeczekiwać;czekiwać
oczekiwać;czekiwać
doczekiwać;czekiwać
wyczekiwać;czekiwać
nawyczekiwać;wyczekiwać
naszczekiwać;szczekiwać
obszczekiwać;szczekiwać
odszczekiwać;szczekiwać
podszczekiwać;szczekiwać
przeszczekiwać;szczekiwać
oszczekiwać;szczekiwać
poszczekiwać;szczekiwać
wyszczekiwać;szczekiwać
rozszczekiwać;szczekiwać
odskrzekiwać;skrzekiwać
przekiwać;kiwać
wyklikiwać;klikiwać
zasikiwać;sikiwać
obsikiwać;sikiwać
odsikiwać;sikiwać
zesikiwać;sikiwać
osikiwać;sikiwać
posikiwać;sikiwać
popsikiwać;psikiwać
wypsikiwać;psikiwać
zsikiwać;sikiwać
odkwikiwać;kwikiwać
pokwikiwać;kwikiwać
okiwać;kiwać
zacmokiwać;cmokiwać
obcmokiwać;cmokiwać
pokiwać;kiwać
rozciapkiwać;ciapkiwać
odcharkiwać;charkiwać
wycharkiwać;charkiwać
zasmarkiwać;smarkiwać
wysmarkiwać;smarkiwać
odwarkiwać;warkiwać
powarkiwać;warkiwać
poćwierkiwać;ćwierkiwać
wyćwierkiwać;ćwierkiwać
rozćwierkiwać;ćwierkiwać
usterkiwać;sterkiwać
wysterkiwać;sterkiwać
wyszczerkiwać;szczerkiwać
odburkiwać;burkiwać
oburkiwać;burkiwać
wyciurkiwać;ciurkiwać
obszturkiwać;szturkiwać
poszturkiwać;szturkiwać
odklaskiwać;klaskiwać
oklaskiwać;klaskiwać
poklaskiwać;klaskiwać
wyklaskiwać;klaskiwać
przyklaskiwać;klaskiwać
rozklaskiwać;klaskiwać
pomlaskiwać;mlaskiwać
wymlaskiwać;mlaskiwać
przyplaskiwać;plaskiwać
rozplaskiwać;plaskiwać
zataskiwać;taskiwać
dotaskiwać;taskiwać
